q,K,path,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,6,211221,2,1128,1114,0,88,65,42,25,15,10,6,2,1,1,0,85,86,60,38,23,13,6,4,1,1
24,6,211222,0,1162,1062,0,87,65,42,28,16,9,5,3,2,1,0,90,86,55,34,21,12,8,2,2,2
24,6,211222,1,1162,1050,0,87,65,42,28,16,9,5,3,2,1,0,86,82,57,39,24,11,4,3,2,1
24,6,211222,2,1162,1094,0,87,65,42,28,16,9,5,3,2,1,0,82,90,59,33,19,13,8,6,2,0
24,6,212000,0,978,970,0,83,61,38,20,13,10,5,2,1,1,0,76,81,52,29,20,9,7,4,2,1
24,6,212000,1,978,834,0,83,61,38,20,13,10,5,2,1,1,0,81,77,49,28,15,11,5,1,1,1
24,6,212000,2,978,937,0,83,61,38,20,13,10,5,2,1,1,0,77,76,50,33,17,12,7,4,1,0
24,6,212001,0,1000,944,0,84,57,36,23,15,9,5,3,1,0,0,75,81,49,30,19,11,5,3,2,1
24,6,212001,1,1000,938,0,84,57,36,23,15,9,5,3,1,0,0,81,77,50,31,18,11,7,3,2,0
24,6,212001,2,1000,883,0,84,57,36,23,15,9,5,3,1,0,0,77,75,50,31,19,11,6,3,0,0
24,6,212002,0,993,902,0,75,60,39,25,15,6,4,3,2,0,0,79,74,48,29,19,8,6,3,2,1
24,6,212002,1,993,926,0,75,60,39,25,15,6,4,3,2,0,0,74,76,52,34,17,10,4,3,2,1
24,6,212002,2,993,911,0,75,60,39,25,15,6,4,3,2,0,0,76,79,54,31,19,12,5,3,1,0
24,6,212010,0,998,907,0,81,61,38,23,13,7,4,2,2,1,0,80,71,54,30,16,8,5,4,1,1
24,6,212010,1,998,903,0,81,61,38,23,13,7,4,2,2,1,0,71,81,47,31,17,10,5,3,2,1
24,6,212010,2,998,931,0,81,61,38,23,13,7,4,2,2,1,0,81,80,50,29,19,11,6,2,2,1
24,6,212011,0,1015,927,0,77,60,38,26,14,10,5,2,1,0,0,75,78,53,33,22,12,5,2,1,0
24,6,212011,1,1015,906,0,77,60,38,26,14,10,5,2,1,0,0,78,80,52,29,17,10,6,4,1,0
24,6,212011,2,1015,944,0,77,60,38,26,14,10,5,2,1,0,0,80,75,51,34,19,10,7,2,1,1
24,6,212012,0,980,915,0,81,56,37,22,16,9,5,3,0,0,0,74,76,50,29,19,12,7,3,1,0
24,6,212012,1,980,853,0,81,56,37,22,16,9,5,3,0,0,0,76,79,46,28,19,11,6,2,1,0
24,6,212012,2,980,879,0,81,56,37,22,16,9,5,3,0,0,0,79,74,52,35,17,10,4,3,1,0
24,6,212020,0,848,734,0,74,59,35,22,13,7,3,1,0,0,0,74,72,49,27,14,9,5,1,0,0
24,6,212020,1,848,730,0,74,59,35,22,13,7,3,1,0,0,0,72,68,42,24,18,9,4,1,0,0
24,6,212020,2,848,730,0,74,59,35,22,13,7,3,1,0,0,0,68,74,49,30,14,6,2,2,1,0
24,6,212021,0,923,791,0,81,53,34,23,14,8,4,2,1,0,0,71,76,50,29,16,9,4,2,1,0
24,6,212021,1,923,775,0,81,53,34,23,14,8,4,2,1,0,0,76,73,45,27,17,11,5,2,0,0
24,6,212021,2,923,897,0,81,53,34,23,14,8,4,2,1,0,0,73,71,44,30,19,9,6,3,2,1
24,6,212022,0,882,791,0,78,56,37,21,11,7,5,2,0,0,0,68,75,45,26,15,8,5,4,1,0
24,6,212022,1,882,792,0,78,56,37,21,11,7,5,2,0,0,0,75,74,50,30,13,7,5,2,1,0
24,6,212022,2,882,748,0,78,56,37,21,11,7,5,2,0,0,0,74,68,44,27,18,10,4,1,0,0
24,6,212100,0,1119,1073,0,83,63,35,25,18,9,4,2,2,2,0,78,87,55,34,22,13,7,4,3,1
24,6,212100,1,1119,1079,0,83,63,35,25,18,9,4,2,2,2,0,87,79,57,33,20,12,7,2,2,2
24,6,212100,2,1119,1075,0,83,63,35,25,18,9,4,2,2,2,0,79,78,49,31,21,13,6,5,2,2
24,6,212101,0,1118,1040,0,86,64,43,24,13,9,6,5,2,0,0,85,81,52,38,19,10,7,4,3,1
24,6,212101,1,1118,1084,0,86,64,43,24,13,9,6,5,2,0,0,81,86,59,34,22,13,7,4,2,1
24,6,212101,2,1118,1009,0,86,64,43,24,13,9,6,5,2,0,0,86,85,55,30,18,12,8,5,2,0
24,6,212102,0,1101,1000,0,78,59,42,25,14,9,6,3,2,1,0,81,80,54,36,21,10,5,4,2,1
24,6,212102,1,1101,1036,0,78,59,42,25,14,9,6,3,2,1,0,80,78,55,31,19,13,7,5,3,1
24,6,212102,2,1101,1050,0,78,59,42,25,14,9,6,3,2,1,0,78,81,52,35,20,12,9,3,1,1
24,6,212110,0,1185,1154,0,76,64,46,30,17,7,4,3,2,2,0,86,82,59,38,24,12,6,4,3,2
24,6,212110,1,1185,1126,0,76,64,46,30,17,7,4,3,2,2,0,82,84,60,37,21,10,6,4,3,2
24,6,212110,2,1185,1153,0,76,64,46,30,17,7,4,3,2,2,0,84,86,57,37,21,14,7,4,2,1
24,6,212111,0,1076,981,0,87,60,40,22,15,10,5,3,2,0,0,83,79,55,31,18,12,6,3,2,1
24,6,212111,1,1076,992,0,87,60,40,22,15,10,5,3,2,0,0,79,82,50,32,20,12,6,4,2,1
24,6,212111,2,1076,962,0,87,60,40,22,15,10,5,3,2,0,0,82,83,52,34,19,11,8,3,1,0
24,6,212112,0,1080,1071,0,87,60,37,25,15,10,7,3,1,1,0,82,82,54,36,24,12,7,2,2,1
24,6,212112,1,1080,985,0,87,60,37,25,15,10,7,3,1,1,0,82,82,53,29,21,12,6,5,1,0
24,6,212112,2,1080,1052,0,87,60,37,25,15,10,7,3,1,1,0,82,82,52,34,17,13,9,5,2,1
24,6,212120,0,1140,1086,0,85,59,36,26,16,11,6,3,1,1,0,81,82,53,34,19,12,8,5,2,1
24,6,212120,1,1140,1066,0,85,59,36,26,16,11,6,3,1,1,0,82,82,54,34,24,14,7,3,2,1
24,6,212120,2,1140,1114,0,85,59,36,26,16,11,6,3,1,1,0,82,81,53,33,22,13,8,4,2,1
24,6,212121,0,1102,1003,0,83,62,43,25,16,7,4,3,3,1,0,82,83,55,35,19,10,5,3,2,1
24,6,212121,1,1102,1039,0,83,62,43,25,16,7,4,3,3,1,0,83,82,57,36,20,11,6,4,2,1
24,6,212121,2,1102,1069,0,83,62,43,25,16,7,4,3,3,1,0,82,82,52,31,20,13,7,4,3,2
24,6,212122,0,1094,1070,0,82,63,39,23,13,9,5,2,1,1,0,81,78,51,32,20,10,8,5,2,1
24,6,212122,1,1094,1035,0,82,63,39,23,13,9,5,2,1,1,0,78,81,55,33,17,9,6,3,2,1
24,6,212122,2,1094,1044,0,82,63,39,23,13,9,5,2,1,1,0,81,81,52,30,19,14,6,3,2,2
24,6,212200,0,997,963,0,78,54,32,22,14,9,4,2,2,1,0,74,75,47,28,16,11,7,4,2,1
24,6,212200,1,997,944,0,78,54,32,22,14,9,4,2,2,1,0,75,70,47,31,18,12,8,3,1,1
24,6,212200,2,997,928,0,78,54,32,22,14,9,4,2,2,1,0,70,74,47,28,21,10,4,3,3,2
24,6,212201,0,996,924,0,82,60,37,23,13,8,5,3,1,0,0,76,77,47,27,18,11,6,5,2,0
24,6,212201,1,996,883,0,82,60,37,23,13,8,5,3,1,0,0,77,79,54,32,15,9,6,2,1,0
24,6,212201,2,996,906,0,82,60,37,23,13,8,5,3,1,0,0,79,76,49,31,20,10,5,2,1,1
24,6,212202,0,989,934,0,75,55,41,24,14,8,5,2,1,1,0,78,74,48,29,18,13,7,3,1,1
24,6,212202,1,989,980,0,75,55,41,24,14,8,5,2,1,1,0,74,74,50,36,20,8,5,4,2,1
24,6,212202,2,989,879,0,75,55,41,24,14,8,5,2,1,1,0,74,78,53,31,17,10,5,2,1,0
24,6,212210,0,999,924,0,74,58,39,24,14,9,4,2,2,1,0,73,75,47,29,20,12,5,2,1,1
24,6,212210,1,999,957,0,74,58,39,24,14,9,4,2,2,1,0,75,79,50,31,16,9,7,5,2,1
24,6,212210,2,999,970,0,74,58,39,24,14,9,4,2,2,1,0,79,73,56,35,20,11,6,2,2,1
24,6,212211,0,992,868,0,82,65,35,17,13,10,6,3,1,0,0,82,81,54,24,14,11,8,3,1,0
24,6,212211,1,992,892,0,82,65,35,17,13,10,6,3,1,0,0,81,69,45,32,19,12,6,3,1,0
24,6,212211,2,992,933,0,82,65,35,17,13,10,6,3,1,0,0,69,82,51,29,17,10,6,4,2,1
24,6,212212,0,1001,946,0,85,54,37,25,13,7,6,4,1,0,0,74,80,48,35,21,10,6,3,2,0
24,6,212212,1,1001,872,0,85,54,37,25,13,7,6,4,1,0,0,80,78,55,28,17,10,6,3,0,0
24,6,212212,2,1001,959,0,85,54,37,25,13,7,6,4,1,0,0,78,74,44,30,18,11,6,5,3,1
24,6,212220,0,921,798,0,76,55,37,23,15,7,4,2,0,0,0,70,75,48,29,18,9,4,2,0,0
24,6,212220,1,921,841,0,76,55,37,23,15,7,4,2,0,0,0,75,74,46,28,17,11,5,2,1,0
24,6,212220,2,921,801,0,76,55,37,23,15,7,4,2,0,0,0,74,70,49,31,16,8,4,2,1,0
24,6,212221,0,983,964,0,78,59,35,22,13,7,4,4,2,1,0,76,76,52,32,16,11,6,5,3,0
24,6,212221,1,983,953,0,78,59,35,22,13,7,4,4,2,1,0,76,73,48,27,20,11,8,2,2,2
24,6,212221,2,983,916,0,78,59,35,22,13,7,4,4,2,1,0,73,76,47,29,17,9,4,4,2,1
24,6,212222,0,955,838,0,76,57,35,23,14,9,6,2,1,0,0,71,77,48,28,17,9,6,3,1,0
24,6,212222,1,955,917,0,76,57,35,23,14,9,6,2,1,0,0,77,75,50,32,16,11,6,3,1,1
24,6,212222,2,955,912,0,76,57,35,23,14,9,6,2,1,0,0,75,71,49,30,22,12,6,3,1,0
24,6,220000,0,880,825,0,73,53,33,23,13,7,3,2,2,0,0,75,66,49,33,16,7,3,2,2,1
24,6,220000,1,880,838,0,73,53,33,23,13,7,3,2,2,0,0,66,68,45,27,20,12,5,2,1,0
24,6,220000,2,880,785,0,73,53,33,23,13,7,3,2,2,0,0,68,75,42,23,14,8,6,3,1,1
24,6,220001,0,877,755,0,73,55,34,22,14,8,4,1,0,0,0,70,69,50,32,16,5,2,2,1,0
24,6,220001,1,877,766,0,73,55,34,22,14,8,4,1,0,0,0,69,72,46,24,14,11,5,2,0,0
24,6,220001,2,877,794,0,73,55,34,22,14,8,4,1,0,0,0,72,70,42,27,19,11,6,1,0,0
24,6,220002,0,901,887,0,77,53,37,21,11,6,4,3,1,1,0,71,72,47,30,17,9,4,3,2,1
24,6,220002,1,901,830,0,77,53,37,21,11,6,4,3,1,1,0,72,71,45,27,14,9,6,4,2,0
24,6,220002,2,901,792,0,77,53,37,21,11,6,4,3,1,1,0,71,71,45,27,16,8,5,2,1,1
24,6,220010,0,822,716,0,71,51,33,21,13,6,4,1,0,0,0,67,65,45,27,17,7,2,1,1,0
24,6,220010,1,822,720,0,71,51,33,21,13,6,4,1,0,0,0,65,68,43,22,14,9,4,3,0,0
24,6,220010,2,822,716,0,71,51,33,21,13,6,4,1,0,0,0,68,67,41,29,14,8,5,1,0,0
24,6,220011,0,790,740,0,78,55,31,17,11,5,2,2,1,1,0,76,63,46,24,11,6,4,2,1,1
24,6,220011,1,790,716,0,78,55,31,17,11,5,2,2,1,1,0,63,64,36,22,14,9,3,3,2,0
24,6,220011,2,790,734,0,78,55,31,17,11,5,2,2,1,1,0,64,76,43,24,14,7,4,1,1,1
24,6,220012,0,829,798,0,75,55,35,18,8,8,5,2,1,0,0,63,70,46,27,16,10,6,1,1,0
24,6,220012,1,829,718,0,75,55,35,18,8,8,5,2,1,0,0,70,74,42,21,13,7,5,3,0,0
24,6,220012,2,829,818,0,75,55,35,18,8,8,5,2,1,0,0,74,63,44,29,13,7,5,4,2,1
24,6,220020,0,837,764,0,70,51,32,22,13,7,3,2,1,0,0,71,69,48,28,16,8,4,2,1,0
24,6,220020,1,837,753,0,70,51,32,22,13,7,3,2,1,0,0,69,61,42,24,16,9,4,3,1,0
24,6,220020,2,837,778,0,70,51,32,22,13,7,3,2,1,0,0,61,71,41,28,16,9,5,1,1,1
24,6,220021,0,810,702,0,71,60,35,20,12,6,3,1,0,0,0,65,68,46,26,15,7,4,1,0,0
24,6,220021,1,810,675,0,71,60,35,20,12,6,3,1,0,0,0,68,75,44,24,13,6,3,1,0,0
24,6,220021,2,810,742,0,71,60,35,20,12,6,3,1,0,0,0,75,65,47,27,14,9,3,2,1,0
24,6,220022,0,847,738,0,79,52,33,19,11,6,4,2,1,0,0,65,74,39,24,15,8,5,3,1,0
24,6,220022,1,847,723,0,79,52,33,19,11,6,4,2,1,0,0,74,68,44,28,13,7,5,2,1,0
24,6,220022,2,847,744,0,79,52,33,19,11,6,4,2,1,0,0,68,65,45,24,15,9,3,2,1,1
24,6,220100,0,880,778,0,74,57,34,16,13,9,4,2,1,0,0,70,72,45,26,13,9,6,3,1,0
24,6,220100,1,880,833,0,74,57,34,16,13,9,4,2,1,0,0,72,68,46,29,15,11,6,1,1,1
24,6,220100,2,880,771,0,74,57,34,16,13,9,4,2,1,0,0,68,70,45,24,17,9,4,3,1,0
24,6,220101,0,842,759,0,77,51,31,19,11,7,6,3,0,0,0,68,66,39,24,14,9,6,3,1,0
24,6,220101,1,842,777,0,77,51,31,19,11,7,6,3,0,0,0,66,71,47,27,14,9,5,3,1,0
24,6,220101,2,842,791,0,77,51,31,19,11,7,6,3,0,0,0,71,68,42,26,18,9,5,3,1,0
24,6,220102,0,891,795,0,71,55,35,23,12,7,3,1,1,1,0,78,67,45,24,15,10,5,2,1,1
24,6,220102,1,891,816,0,71,55,35,23,12,7,3,1,1,1,0,67,64,44,31,17,7,4,2,1,1
24,6,220102,2,891,789,0,71,55,35,23,12,7,3,1,1,1,0,64,78,49,28,16,8,4,2,1,0
24,6,220110,0,810,735,0,78,52,35,19,11,4,3,2,1,0,0,65,64,38,25,14,8,4,3,1,1
24,6,220110,1,810,720,0,78,52,35,19,11,4,3,2,1,0,0,64,76,45,26,13,5,3,2,2,0
24,6,220110,2,810,663,0,78,52,35,19,11,4,3,2,1,0,0,76,65,44,24,13,8,3,1,0,0
24,6,220111,0,810,681,0,72,56,33,21,9,6,3,2,1,0,0,69,67,41,24,15,8,4,1,0,0
24,6,220111,1,810,704,0,72,56,33,21,9,6,3,2,1,0,0,67,67,41,26,16,5,3,3,1,1
24,6,220111,2,810,766,0,72,56,33,21,9,6,3,2,1,0,0,67,69,49,25,11,8,5,2,2,0
24,6,220112,0,828,770,0,76,55,36,21,14,8,3,1,0,0,0,76,70,51,29,16,8,4,1,0,0
24,6,220112,1,828,701,0,76,55,36,21,14,8,3,1,0,0,0,70,68,41,24,16,9,4,1,0,0
24,6,220112,2,828,803,0,76,55,36,21,14,8,3,1,0,0,0,68,76,46,30,15,9,4,2,1,0
24,6,220120,0,919,868,0,74,55,38,23,12,6,5,2,1,1,0,69,71,44,35,19,10,4,1,1,1
24,6,220120,1,919,853,0,74,55,38,23,12,6,5,2,1,1,0,71,77,54,29,19,8,4,4,1,0
24,6,220120,2,919,838,0,74,55,38,23,12,6,5,2,1,1,0,77,69,45,24,12,9,7,4,2,1
24,6,220121,0,893,804,0,76,53,32,19,13,7,3,1,1,1,0,74,65,48,30,14,6,4,3,2,1
24,6,220121,1,893,851,0,76,53,32,19,13,7,3,1,1,1,0,65,68,44,24,17,11,4,2,1,1
24,6,220121,2,893,825,0,76,53,32,19,13,7,3,1,1,1,0,68,74,39,24,15,10,6,2,1,1
24,6,220122,0,864,771,0,79,58,33,21,11,7,3,2,1,0,0,71,70,46,33,16,7,2,1,1,1
24,6,220122,1,864,794,0,79,58,33,21,11,7,3,2,1,0,0,70,74,44,22,17,9,5,3,1,0
24,6,220122,2,864,735,0,79,58,33,21,11,7,3,2,1,0,0,74,71,46,23,12,8,6,2,1,0
24,6,220200,0,866,721,0,77,55,36,24,14,7,2,1,0,0,0,72,76,47,27,13,6,3,2,1,0
24,6,220200,1,866,766,0,77,55,36,24,14,7,2,1,0,0,0,76,68,48,30,16,10,4,0,0,0
24,6,220200,2,866,742,0,77,55,36,24,14,7,2,1,0,0,0,68,72,44,27,19,8,3,1,0,0
24,6,220201,0,903,800,0,74,56,38,22,12,7,3,2,1,0,0,76,66,47,30,14,8,4,2,2,1
24,6,220201,1,903,797,0,74,56,38,22,12,7,3,2,1,0,0,66,73,46,31,17,8,4,2,1,0
24,6,220201,2,903,768,0,74,56,38,22,12,7,3,2,1,0,0,73,76,48,24,16,9,5,2,0,0
24,6,220202,0,811,667,0,74,56,35,23,13,6,3,0,0,0,0,64,74,44,26,15,7,2,0,0,0
24,6,220202,1,811,720,0,74,56,35,23,13,6,3,0,0,0,0,74,72,49,27,13,7,3,3,0,0
24,6,220202,2,811,711,0,74,56,35,23,13,6,3,0,0,0,0,72,64,43,27,17,8,4,0,0,0
24,6,220210,0,859,734,0,72,55,33,20,12,6,3,3,1,0,0,70,68,44,26,16,9,4,2,0,0
24,6,220210,1,859,809,0,72,55,33,20,12,6,3,3,1,0,0,68,67,43,25,15,9,4,3,2,1
24,6,220210,2,859,773,0,72,55,33,20,12,6,3,3,1,0,0,67,70,46,27,14,7,5,2,2,0
24,6,220211,0,863,787,0,75,52,34,21,10,7,5,2,1,0,0,68,74,48,29,15,9,5,2,1,0
24,6,220211,1,863,767,0,75,52,34,21,10,7,5,2,1,0,0,74,65,42,23,17,9,5,3,1,0
24,6,220211,2,863,761,0,75,52,34,21,10,7,5,2,1,0,0,65,68,42,28,14,7,5,3,1,1
24,6,220212,0,855,723,0,75,51,33,20,13,7,3,1,1,1,0,65,69,44,29,14,6,4,2,1,1
24,6,220212,1,855,801,0,75,51,33,20,13,7,3,1,1,1,0,69,71,46,25,15,11,3,1,1,1
24,6,220212,2,855,795,0,75,51,33,20,13,7,3,1,1,1,0,71,65,40,25,17,9,6,3,1,0
24,6,220220,0,827,780,0,76,55,32,19,12,7,4,2,0,0,0,70,72,48,25,14,9,6,1,1,0
24,6,220220,1,827,697,0,76,55,32,19,12,7,4,2,0,0,0,72,65,40,26,17,9,3,1,0,0
24,6,220220,2,827,745,0,76,55,32,19,12,7,4,2,0,0,0,65,70,43,25,13,7,4,4,1,0
24,6,220221,0,849,797,0,75,57,34,20,12,6,4,2,1,0,0,65,75,45,29,16,9,4,2,1,0
24,6,220221,1,849,785,0,75,57,34,20,12,6,4,2,1,0,0,75,71,52,24,14,7,6,3,0,0
24,6,220221,2,849,762,0,75,57,34,20,12,6,4,2,1,0,0,71,65,39,26,15,9,3,2,2,1
24,6,220222,0,817,710,0,74,55,37,20,12,7,3,1,0,0,0,71,67,41,24,12,7,4,3,1,0
24,6,220222,1,817,739,0,74,55,37,20,12,7,3,1,0,0,0,67,71,46,32,16,8,3,0,0,0
24,6,220222,2,817,712,0,74,55,37,20,12,7,3,1,0,0,0,71,71,48,24,15,8,4,1,0,0
24,6,221000,0,685,573,0,72,52,31,17,7,4,3,1,1,0,0,59,67,33,17,12,6,2,1,1,0
24,6,221000,1,685,638,0,72,52,31,17,7,4,3,1,1,0,0,67,62,41,24,9,5,4,3,0,0
24,6,221000,2,685,656,0,72,52,31,17,7,4,3,1,1,0,0,62,59,42,23,12,5,3,1,1,1
24,6,221001,0,757,660,0,67,46,30,22,12,8,2,0,0,0,0,71,60,41,24,13,7,5,1,0,0
24,6,221001,1,757,649,0,67,46,30,22,12,8,2,0,0,0,0,60,56,38,27,17,8,3,0,0,0
24,6,221001,2,757,648,0,67,46,30,22,12,8,2,0,0,0,0,56,71,41,23,14,7,2,1,0,0
24,6,221002,0,795,713,0,67,52,32,17,12,5,5,3,0,0,0,63,66,44,28,13,8,5,2,0,0
24,6,221002,1,795,751,0,67,52,32,17,12,5,5,3,0,0,0,66,64,46,23,15,9,4,3,1,0
24,6,221002,2,795,716,0,67,52,32,17,12,5,5,3,0,0,0,64,63,36,23,14,8,4,3,2,0
24,6,221010,0,795,755,0,71,48,29,19,12,10,4,1,0,0,0,61,68,42,30,18,7,3,2,1,0
24,6,221010,1,795,712,0,71,48,29,19,12,10,4,1,0,0,0,68,65,46,20,13,10,6,2,0,0
24,6,221010,2,795,689,0,71,48,29,19,12,10,4,1,0,0,0,65,61,35,25,15,10,6,1,0,0
24,6,221011,0,797,736,0,69,52,28,20,14,6,3,1,1,0,0,65,64,44,24,14,7,4,3,1,1
24,6,221011,1,797,712,0,69,52,28,20,14,6,3,1,1,0,0,64,65,41,25,15,9,4,1,1,0
24,6,221011,2,797,673,0,69,52,28,20,14,6,3,1,1,0,0,65,65,40,24,16,9,3,1,0,0
24,6,221012,0,767,661,0,70,50,37,18,9,5,3,2,0,0,0,61,64,36,27,16,8,3,1,0,0
24,6,221012,1,767,672,0,70,50,37,18,9,5,3,2,0,0,0,64,69,44,22,11,5,4,3,1,0
24,6,221012,2,767,646,0,70,50,37,18,9,5,3,2,0,0,0,69,61,44,25,10,6,3,1,1,0
24,6,221020,0,735,605,0,67,50,35,20,10,5,1,1,1,0,0,64,63,41,23,12,6,2,1,0,0
24,6,221020,1,735,674,0,67,50,35,20,10,5,1,1,1,0,0,63,63,41,26,14,6,2,1,1,1
24,6,221020,2,735,648,0,67,50,35,20,10,5,1,1,1,0,0,63,64,41,24,12,6,4,1,1,0
24,6,221021,0,688,629,0,71,50,29,16,9,5,3,1,0,0,0,63,63,40,22,14,6,3,1,0,0
24,6,221021,1,688,595,0,71,50,29,16,9,5,3,1,0,0,0,63,58,39,20,10,5,3,2,1,0
24,6,221021,2,688,565,0,71,50,29,16,9,5,3,1,0,0,0,58,63,34,21,10,7,3,1,0,0
24,6,221022,0,729,661,0,72,53,29,16,9,4,2,1,1,1,0,60,64,40,22,12,5,3,2,1,1
24,6,221022,1,729,655,0,72,53,29,16,9,4,2,1,1,1,0,64,64,39,20,11,7,2,1,1,1
24,6,221022,2,729,632,0,72,53,29,16,9,4,2,1,1,1,0,64,60,37,21,11,6,4,2,1,0
24,6,221100,0,797,747,0,75,53,31,18,13,7,4,1,0,0,0,70,66,45,27,16,11,3,1,0,0
24,6,221100,1,797,725,0,75,53,31,18,13,7,4,1,0,0,0,66,66,39,22,16,8,5,2,1,0
24,6,221100,2,797,671,0,75,53,31,18,13,7,4,1,0,0,0,66,70,43,25,11,6,4,2,0,0
24,6,221101,0,765,678,0,68,49,34,21,10,5,2,1,1,0,0,60,67,43,26,14,5,4,2,0,0
24,6,221101,1,765,658,0,68,49,34,21,10,5,2,1,1,0,0,67,64,40,21,13,7,3,1,1,1
24,6,221101,2,765,639,0,68,49,34,21,10,5,2,1,1,0,0,64,60,40,27,13,7,2,1,1,0
24,6,221102,0,776,669,0,75,53,29,17,10,8,3,1,0,0,0,64,66,43,24,11,7,3,1,1,0
24,6,221102,1,776,650,0,75,53,29,17,10,8,3,1,0,0,0,66,66,40,22,14,9,4,0,0,0
24,6,221102,2,776,684,0,75,53,29,17,10,8,3,1,0,0,0,66,64,38,22,14,6,5,3,0,0
24,6,221110,0,776,768,0,69,49,29,18,9,6,3,3,2,0,0,61,67,42,27,16,8,4,3,2,0
24,6,221110,1,776,702,0,69,49,29,18,9,6,3,3,2,0,0,67,60,42,22,13,7,5,3,1,0
24,6,221110,2,776,721,0,69,49,29,18,9,6,3,3,2,0,0,60,61,35,21,12,8,5,2,2,2
24,6,221111,0,809,799,0,70,50,27,18,13,6,4,2,1,1,0,64,64,44,24,16,9,5,4,1,1
24,6,221111,1,809,781,0,70,50,27,18,13,6,4,2,1,1,0,64,64,42,23,14,8,5,2,2,1
24,6,221111,2,809,730,0,70,50,27,18,13,6,4,2,1,1,0,64,64,36,25,15,10,4,2,1,0
24,6,221112,0,845,760,0,67,55,35,16,9,6,3,2,1,1,0,64,63,40,26,15,8,4,3,1,1
24,6,221112,1,845,803,0,67,55,35,16,9,6,3,2,1,1,0,63,69,43,25,13,8,5,3,3,1
24,6,221112,2,845,790,0,67,55,35,16,9,6,3,2,1,1,0,69,64,46,23,11,7,5,2,1,1
24,6,221120,0,793,694,0,66,46,29,19,14,6,4,1,1,0,0,65,60,42,25,14,8,4,2,1,0
24,6,221120,1,793,689,0,66,46,29,19,14,6,4,1,1,0,0,60,61,40,25,14,9,5,2,0,0
24,6,221120,2,793,715,0,66,46,29,19,14,6,4,1,1,0,0,61,65,38,24,17,9,3,2,1,1
24,6,221121,0,694,588,0,68,56,32,19,8,3,2,1,0,0,0,63,64,43,21,9,5,3,1,0,0
24,6,221121,1,694,590,0,68,56,32,19,8,3,2,1,0,0,0,64,62,41,24,11,5,2,1,0,0
24,6,221121,2,694,566,0,68,56,32,19,8,3,2,1,0,0,0,62,63,37,20,13,4,1,1,1,0
24,6,221122,0,804,728,0,75,46,35,20,9,5,2,2,1,1,0,65,59,38,28,15,9,5,2,1,0
24,6,221122,1,804,708,0,75,46,35,20,9,5,2,2,1,1,0,59,72,42,24,14,5,3,2,1,1
24,6,221122,2,804,722,0,75,46,35,20,9,5,2,2,1,1,0,72,65,41,23,11,6,3,2,2,1
24,6,221200,0,776,677,0,67,48,33,20,14,8,2,0,0,0,0,68,60,41,26,13,8,5,1,0,0
24,6,221200,1,776,660,0,67,48,33,20,14,8,2,0,0,0,0,60,64,42,27,16,7,2,0,0,0
24,6,221200,2,776,693,0,67,48,33,20,14,8,2,0,0,0,0,64,68,42,24,15,9,3,1,0,0
24,6,221201,0,733,642,0,68,46,27,14,12,7,4,2,0,0,0,55,60,35,22,15,9,5,0,0,0
24,6,221201,1,733,641,0,68,46,27,14,12,7,4,2,0,0,0,60,65,39,22,13,6,3,3,0,0
24,6,221201,2,733,710,0,68,46,27,14,12,7,4,2,0,0,0,65,55,38,22,11,10,5,3,2,0
24,6,221202,0,726,629,0,62,51,28,20,8,5,4,1,0,0,0,64,56,39,22,12,5,4,3,0,0
24,6,221202,1,726,619,0,62,51,28,20,8,5,4,1,0,0,0,56,59,37,24,14,6,3,1,1,0
24,6,221202,2,726,614,0,62,51,28,20,8,5,4,1,0,0,0,59,64,41,20,12,7,3,1,0,0
24,6,221210,0,815,673,0,70,53,33,21,12,6,4,2,0,0,0,68,66,46,24,13,8,3,1,1,0
24,6,221210,1,815,746,0,70,53,33,21,12,6,4,2,0,0,0,66,67,39,29,17,9,5,2,0,0
24,6,221210,2,815,762,0,70,53,33,21,12,6,4,2,0,0,0,67,68,46,25,15,7,4,3,1,0
24,6,221211,0,812,704,0,69,49,37,22,11,3,3,2,1,0,0,60,67,37,29,17,6,2,2,2,0
24,6,221211,1,812,700,0,69,49,37,22,11,3,3,2,1,0,0,67,70,49,24,11,7,4,2,0,0
24,6,221211,2,812,713,0,69,49,37,22,11,3,3,2,1,0,0,70,60,42,26,14,7,3,2,1,1
24,6,221212,0,774,691,0,73,49,29,16,11,9,2,1,1,0,0,67,66,42,19,11,8,4,2,1,1
24,6,221212,1,774,687,0,73,49,29,16,11,9,2,1,1,0,0,66,58,36,25,14,9,6,1,1,0
24,6,221212,2,774,659,0,73,49,29,16,11,9,2,1,1,0,0,58,67,40,25,15,7,3,1,0,0
24,6,221220,0,743,668,0,73,50,31,16,9,6,3,1,1,0,0,71,56,41,25,14,8,1,1,1,1
24,6,221220,1,743,669,0,73,50,31,16,9,6,3,1,1,0,0,56,63,36,20,12,7,5,3,1,0
24,6,221220,2,743,624,0,73,50,31,16,9,6,3,1,1,0,0,63,71,40,22,10,5,5,1,0,0
24,6,221221,0,745,625,0,68,51,29,20,11,5,3,2,0,0,0,59,66,41,20,13,5,3,2,1,0
24,6,221221,1,745,668,0,68,51,29,20,11,5,3,2,0,0,0,66,64,39,22,11,9,3,2,1,0
